jung,result
Lee Sin,0
Sejuani,1
Lee Sin,1
Amumu,1
Nidalee,0
Gragas,1
Kha'Zix,1
Elise,1
Camille,1
Lee Sin,1
Lee Sin,1
Karthus,1
Kayn,1
Kayn,1
Hecarim,1
Pyke,1
Kayn,1
Graves,0
Sejuani,0
Hecarim,1
