jung,result
Xin Zhao,1
Elise,0
Mordekaiser,1
Lee Sin,1
Olaf,1
Olaf,0
Evelynn,1
Taliyah,1
Olaf,1
Sylas,0
Olaf,1
Lee Sin,1
Rek'Sai,0
Kha'Zix,1
Karthus,1
Lee Sin,1
Lee Sin,1
Master Yi,1
Rengar,1
Kindred,1
Camille,1
Aatrox,1
Kayn,1
Lee Sin,0
Jarvan IV,1
Sejuani,1
Jarvan IV,1
Rek'Sai,1
Karthus,0
Rumble,1
Nidalee,1
Karthus,1
Taliyah,1
Hecarim,0
Aatrox,0
Sejuani,0
Nunu & Willump,0
Camille,0
Graves,1
Elise,0
Hecarim,0
Sejuani,1
Rek'Sai,0
Hecarim,1
Shyvana,0
Graves,1
Nidalee,0
Fiddlesticks,0
Hecarim,1
Hecarim,1
Rek'Sai,0
Shaco,1
Elise,1
Lee Sin,0
Evelynn,1
Sejuani,1
Kayn,1
Hecarim,1
Hecarim,1
Lee Sin,1
Hecarim,0
Rek'Sai,1
