jung,result
Jarvan IV,1
Elise,1
Jarvan IV,1
Elise,1
Kha'Zix,1
Kindred,1
Jax,1
Lee Sin,1
Rumble,1
Trundle,1
Sejuani,1
Mordekaiser,1
Rengar,1
Zac,1
Lee Sin,1
Kha'Zix,1
Rek'Sai,1
Sejuani,1
Jarvan IV,1
Gragas,1
Taliyah,0
Elise,0
Mordekaiser,1
Ryze,1
Zac,1
Elise,1
Shaco,0
Sejuani,1
Gragas,1
Karthus,1
Camille,1
Master Yi,1
Olaf,1
Kha'Zix,1
Gragas,0
Kindred,1
Kindred,1
Hecarim,1
Lee Sin,1
Sejuani,1
Kindred,1
Lee Sin,1
Kha'Zix,1
Lee Sin,1
Kayn,1
Rengar,1
Vi,1
Rek'Sai,1
Rengar,1
Lee Sin,1
Rengar,1
Elise,1
Rek'Sai,1
Taliyah,1
Ornn,1
Lee Sin,1
Sejuani,1
Nunu & Willump,1
Shaco,0
Fiddlesticks,1
Vi,1
Kha'Zix,1
Sejuani,1
Shaco,1
Kayn,1
Lee Sin,1
Nidalee,1
Zac,1
Vi,0
Lee Sin,1
Master Yi,1
Zac,0
Camille,0
Vi,0
Kayn,1
Elise,1
Aatrox,0
Amumu,1
